question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,n_options,polarity,model,response,clean_response,num_value
899,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to work well under pressure?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
899,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to work well under pressure?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
899,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to work well under pressure?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
899,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to work well under pressure?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
900,1,1,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
900,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
900,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,1,1,1.0
900,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
900,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
901,1,1,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
901,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
901,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
901,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
901,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
902,1,1,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
902,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
902,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
902,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
902,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
903,1,1,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
903,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
903,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
903,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
903,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
904,1,1,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
904,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
904,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,1,1,1.0
904,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
904,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,1,1,1.0
905,1,1,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
905,1,2,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?","['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,2,2,0.5
905,1,3,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?","['Essential', 'Important', 'Neutral', 'Unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
905,1,4,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?","['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
905,1,5,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?","['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Importance,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
906,1,1,"Please think about the leadership styles of people in top positions in business and politics. In general, how much do you think men and women differ when it comes to their approach to leadership?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
906,1,2,"Please think about the leadership styles of people in top positions in business and politics. In general, how much do you think men and women differ when it comes to their approach to leadership?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
906,1,3,"Please think about the leadership styles of people in top positions in business and politics. In general, how much do you think men and women differ when it comes to their approach to leadership?","['Substantially', 'Considerably', 'Minimally', 'Not at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
906,1,4,"Please think about the leadership styles of people in top positions in business and politics. In general, how much do you think men and women differ when it comes to their approach to leadership?","['Extensively', 'Moderately', 'Slightly', 'Not in the least', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,unipolar,Llama-3.1-8B-Instruct,4,4,-1.0
906,1,5,"Please think about the leadership styles of people in top positions in business and politics. In general, how much do you think men and women differ when it comes to their approach to leadership?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,unipolar,Llama-3.1-8B-Instruct,4,4,-0.5
907,1,1,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, women generally have a better approach.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
907,1,2,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, women generally have a better approach.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
907,1,3,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, women generally have a better approach.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree', ""Don't know"", 'Refused']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,8,bipolar,Llama-3.1-8B-Instruct,3,3,0.2
907,1,4,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, women generally have a better approach.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
907,1,5,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, women generally have a better approach.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
908,1,1,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, men generally have a better approach.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
908,1,2,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, men generally have a better approach.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
908,1,3,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, men generally have a better approach.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree', ""Don't know"", 'Refused']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,8,bipolar,Llama-3.1-8B-Instruct,7,7,-98
908,1,4,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, men generally have a better approach.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
908,1,5,"How much do you agree or disagree with the following statement? Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, men generally have a better approach.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,4,4,-1.0
909,1,1,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in top executive business positions.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
909,1,2,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in top executive business positions.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,5,5,-98
909,1,3,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in top executive business positions.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree', ""Don't know"", 'Refused']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,8,bipolar,Llama-3.1-8B-Instruct,7,7,-98
909,1,4,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in top executive business positions.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
909,1,5,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in top executive business positions.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,4,4,-1.0
910,1,1,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in top executive business positions.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
910,1,2,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in top executive business positions.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
910,1,3,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in top executive business positions.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree', ""Don't know"", 'Refused']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,8,bipolar,Llama-3.1-8B-Instruct,3,3,0.2
910,1,4,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in top executive business positions.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
910,1,5,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in top executive business positions.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
911,1,1,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in high political offices.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
911,1,2,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in high political offices.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,4,4,-1.0
911,1,3,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in high political offices.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree', ""Don't know"", 'Refused']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,8,bipolar,Llama-3.1-8B-Instruct,6,6,-1.0
911,1,4,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in high political offices.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
911,1,5,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too many women in high political offices.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,4,4,-1.0
912,1,1,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in high political offices.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
912,1,2,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in high political offices.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,3,3,-0.33333333
912,1,3,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in high political offices.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree', ""Don't know"", 'Refused']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,8,bipolar,Llama-3.1-8B-Instruct,3,3,0.2
912,1,4,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in high political offices.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
912,1,5,"How much do you agree or disagree with the following statement? Thinking about the country today, there are too few women in high political offices.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
913,1,1,How much do you agree or disagree with the following statement? The ideal situation when it comes to the number of women in high political offices is having more women than there are now but still not as many women as men.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,6,bipolar,Llama-3.1-8B-Instruct,2,2,0.33333333
