question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,shuffle_seed,n_options,polarity,model,response,clean_response,num_value
975,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
975,1,2,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,1,1,0.0
975,1,3,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,5,5,0.0
975,1,4,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
975,1,5,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
975,1,6,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
976,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
976,1,2,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,1,1,0.0
976,1,3,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,5,5,0.0
976,1,4,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
976,1,5,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
976,1,6,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
977,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
977,1,2,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,1,1,0.0
977,1,3,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,5,5,0.0
977,1,4,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
977,1,5,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
977,1,6,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
978,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
978,1,2,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,1,1,0.0
978,1,3,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,5,5,0.0
978,1,4,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
978,1,5,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
978,1,6,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
979,1,1,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
979,1,2,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,1,1,0.0
979,1,3,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
979,1,4,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
979,1,5,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
979,1,6,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
980,1,1,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
980,1,2,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
980,1,3,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
980,1,4,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
980,1,5,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
980,1,6,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Politics & Government,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
981,1,1,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
981,1,2,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
981,1,3,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
981,1,4,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
981,1,5,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
981,1,6,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
982,1,1,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
982,1,2,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
982,1,3,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
982,1,4,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
982,1,5,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
982,1,6,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
983,1,1,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
983,1,2,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,1,1,0.0
983,1,3,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,5,5,0.0
983,1,4,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
983,1,5,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.0
983,1,6,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
984,1,1,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
984,1,2,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting a top executive business position?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
984,1,3,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting a top executive business position?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
984,1,4,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
984,1,5,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
984,1,6,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
985,1,1,"In general, how positive or negative of an impact do you think does being compassionate has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
985,1,2,"In general, how positive or negative of an impact do you think does being compassionate has on a man's chances of getting a top executive business position?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,2.0,7,bipolar,Llama-3.1-8B-Instruct,2,2,0.5
985,1,3,"In general, how positive or negative of an impact do you think does being compassionate has on a man's chances of getting a top executive business position?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,7.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
985,1,4,"In general, how positive or negative of an impact do you think does being compassionate has on a man's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,10.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
985,1,5,"In general, how positive or negative of an impact do you think does being compassionate has on a man's chances of getting a top executive business position?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,67.0,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.5
985,1,6,"In general, how positive or negative of an impact do you think does being compassionate has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,101.0,7,bipolar,Llama-3.1-8B-Instruct,4,4,0.5
986,1,1,"In general, how positive or negative of an impact do you think does showing emotions has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",PositiveNegative,Economy & Work,Pew_American_Trends_Panel_W36.csv,,7,bipolar,Llama-3.1-8B-Instruct,3,3,0.0
